time;H_sun;temp;wind_speed
20190905:1710;4.35;25.03;1.86
20190905:1810;0.0;23.1;1.66
20190905:1910;0.0;21.77;1.24
20190905:2010;0.0;20.16;1.24
20190905:2110;0.0;19.17;1.17
20190905:2210;0.0;18.79;1.03
20190905:2310;0.0;18.27;1.1
20190906:0010;0.0;17.61;1.17
20190906:0110;0.0;16.84;1.31
20190906:0210;0.0;16.23;1.45
20190906:0310;0.0;15.91;1.52
20190906:0410;0.0;15.69;1.52
20190906:0510;4.8;15.46;1.45
20190906:0610;15.82;17.11;1.03
20190906:0710;26.62;20.71;1.31
20190906:0810;36.75;22.25;2.41
20190906:0910;45.49;23.1;2.76
20190906:1010;51.67;23.94;2.76
20190906:1110;53.87;24.44;2.9
20190906:1210;51.36;24.76;3.17
20190906:1310;44.94;25.1;3.59
20190906:1410;36.08;25.01;3.52
20190906:1510;25.88;24.25;3.17
20190906:1610;15.05;23.07;2.76
20190906:1710;4.03;21.65;2.07
20190906:1810;0.0;20.01;1.72
20190906:1910;0.0;19.07;1.38
20190906:2010;0.0;17.63;1.31
20190906:2110;0.0;16.48;1.38
20190906:2210;0.0;15.59;1.38
20190906:2310;0.0;14.98;1.45
20190907:0010;0.0;14.42;1.38
20190907:0110;0.0;14.05;1.31
20190907:0210;0.0;13.78;1.24
20190907:0310;0.0;13.88;1.1
20190907:0410;0.0;14.1;1.17
20190907:0510;4.62;14.0;1.1
20190907:0610;15.63;15.72;0.55
20190907:0710;26.42;17.78;0.9
20190907:0810;36.53;19.97;1.17
20190907:0910;45.22;21.51;1.72
20190907:1010;51.34;21.96;1.79
20190907:1110;53.49;22.56;1.72
20190907:1210;50.97;23.15;1.72
20190907:1310;44.58;23.23;1.79
20190907:1410;35.74;23.2;1.86
20190907:1510;25.56;22.68;1.59
20190907:1610;14.73;22.18;1.45
20190907:1710;3.71;21.32;1.03
20190907:1810;0.0;20.32;1.03
20190907:1910;0.0;19.74;1.17
20190907:2010;0.0;18.45;1.1
20190907:2110;0.0;17.52;1.03
20190907:2210;0.0;16.82;1.03
20190907:2310;0.0;16.15;1.1
20190908:0010;0.0;15.42;1.17
20190908:0110;0.0;14.73;1.17
20190908:0210;0.0;14.09;1.31
20190908:0310;0.0;13.65;1.45
20190908:0410;0.0;13.44;1.52
20190908:0510;4.43;13.26;1.59
20190908:0610;15.44;15.12;1.38
20190908:0710;26.22;18.37;1.93
20190908:0810;36.3;20.3;3.17
20190908:0910;44.94;21.35;4.07
20190908:1010;51.01;21.71;4.21
20190908:1110;53.12;22.1;4.48
20190908:1210;50.59;22.02;4.62
20190908:1310;44.21;22.13;4.28
20190908:1410;35.39;21.71;4.14
20190908:1510;25.23;21.94;4.07
20190908:1610;14.41;21.55;3.59
20190908:1710;3.39;20.55;3.17
20190908:1810;0.0;19.28;2.9
20190908:1910;0.0;18.55;2.69
20190908:2010;0.0;17.84;2.69
20190908:2110;0.0;17.44;2.83
20190908:2210;0.0;17.2;2.83
20190908:2310;0.0;16.69;2.34
20190909:0010;0.0;16.2;1.79
20190909:0110;0.0;15.91;1.66
20190909:0210;0.0;15.38;1.66
20190909:0310;0.0;14.77;1.59
20190909:0410;0.0;14.12;1.52
20190909:0510;4.24;14.15;1.38
20190909:0610;15.25;15.18;1.17
20190909:0710;26.02;17.13;1.17
20190909:0810;36.06;19.06;1.31
20190909:0910;44.66;20.55;1.66
20190909:1010;50.68;21.4;1.45
20190909:1110;52.74;22.49;1.31
20190909:1210;50.2;22.83;1.38
20190909:1310;43.85;23.59;1.59
20190909:1410;35.05;23.77;1.93
20190909:1510;24.9;23.1;2.14
20190909:1610;14.09;22.13;2.0
20190909:1710;3.07;20.96;1.66
20190909:1810;0.0;19.34;1.31
20190909:1910;0.0;18.51;1.17
20190909:2010;0.0;17.04;1.24
20190909:2110;0.0;15.96;1.38
20190909:2210;0.0;15.14;1.38
20190909:2310;0.0;14.46;1.38
20190910:0010;0.0;14.01;1.24
20190910:0110;0.0;13.79;1.17
20190910:0210;0.0;13.24;1.17
20190910:0310;0.0;12.59;1.24
20190910:0410;0.0;11.83;1.24
20190910:0510;4.05;11.33;1.24
20190910:0610;15.06;13.44;0.62
20190910:0710;25.81;17.44;0.48
20190910:0810;35.83;19.89;1.17
20190910:0910;44.38;21.54;1.45
20190910:1010;50.34;23.01;1.52
20190910:1110;52.36;24.15;1.59
20190910:1210;49.82;24.93;1.52
20190910:1310;43.48;25.22;1.17
20190910:1410;34.7;25.47;0.83
20190910:1510;24.57;25.34;0.62
20190910:1610;13.77;24.99;0.83
20190910:1710;2.75;23.75;1.17
20190910:1810;0.0;21.64;0.97
20190910:1910;0.0;21.48;0.62
20190910:2010;0.0;20.71;0.34
20190910:2110;0.0;19.44;0.55
20190910:2210;0.0;18.36;0.69
20190910:2310;0.0;16.18;1.1
20190911:0010;0.0;14.91;1.24
20190911:0110;0.0;14.04;1.24
20190911:0210;0.0;13.43;1.31
20190911:0310;0.0;13.07;1.31
20190911:0410;0.0;12.71;1.24
20190911:0510;3.87;12.44;1.31
20190911:0610;14.87;13.83;1.03
20190911:0710;25.61;18.58;1.03
20190911:0810;35.59;21.55;1.17
20190911:0910;44.1;23.77;1.03
20190911:1010;50.0;25.46;0.41
20190911:1110;51.98;26.61;0.41
20190911:1210;49.43;27.5;0.83
20190911:1310;43.1;27.98;1.24
20190911:1410;34.35;28.07;1.38
20190911:1510;24.23;27.82;1.45
20190911:1610;13.44;27.11;1.52
20190911:1710;2.42;25.38;1.59
20190911:1810;0.0;23.29;1.45
20190911:1910;0.0;21.57;1.38
20190911:2010;0.0;20.1;1.17
20190911:2110;0.0;18.94;1.17
20190911:2210;0.0;17.72;1.24
20190911:2310;0.0;16.78;1.24
20190912:0010;0.0;15.88;1.24
20190912:0110;0.0;14.94;1.38
20190912:0210;0.0;14.09;1.38
20190912:0310;0.0;13.37;1.38
20190912:0410;0.0;12.57;1.38
20190912:0510;3.68;11.98;1.38
20190912:0610;14.68;13.68;1.03
20190912:0710;25.4;18.72;1.31
20190912:0810;35.35;21.9;1.79
20190912:0910;43.81;24.24;2.07
20190912:1010;49.66;26.06;2.28
20190912:1110;51.6;27.34;2.48
20190912:1210;49.04;28.08;2.76
20190912:1310;42.73;28.4;3.03
20190912:1410;34.0;28.12;3.31
20190912:1510;23.9;27.29;3.45
20190912:1610;13.11;25.94;3.1
20190912:1710;2.1;24.19;2.69
20190912:1810;0.0;22.34;2.48
20190912:1910;0.0;21.17;2.28
20190912:2010;0.0;19.92;2.0
20190912:2110;0.0;18.73;1.86
20190912:2210;0.0;17.56;1.72
20190912:2310;0.0;16.44;1.59
20190913:0010;0.0;15.51;1.45
20190913:0110;0.0;14.98;1.38
20190913:0210;0.0;14.51;1.31
20190913:0310;0.0;14.03;1.31
20190913:0410;0.0;13.64;1.24
20190913:0510;3.49;13.3;1.24
20190913:0610;14.49;15.01;0.83
20190913:0710;25.19;19.67;0.83
20190913:0810;35.11;23.03;1.03
20190913:0910;43.53;25.48;1.24
20190913:1010;49.32;27.42;1.52
20190913:1110;51.21;28.76;1.66
20190913:1210;48.64;29.61;1.66
20190913:1310;42.36;30.04;1.79
20190913:1410;33.64;30.04;2.0
20190913:1510;23.56;29.58;2.28
20190913:1610;12.79;28.54;2.28
20190913:1710;0.0;26.47;2.14
20190913:1810;0.0;24.29;2.0
20190913:1910;0.0;22.93;1.86
20190913:2010;0.0;21.37;1.59
20190913:2110;0.0;19.97;1.38
20190913:2210;0.0;18.74;1.31
20190913:2310;0.0;17.77;1.31
20190914:0010;0.0;16.78;1.38
20190914:0110;0.0;15.91;1.38
20190914:0210;0.0;15.21;1.31
20190914:0310;0.0;14.64;1.31
20190914:0410;0.0;14.19;1.31
20190914:0510;3.3;13.87;1.24
20190914:0610;14.3;15.21;0.83
20190914:0710;24.98;19.64;0.69
20190914:0810;34.87;22.83;0.69
20190914:0910;43.24;25.23;0.48
20190914:1010;48.98;27.06;0.48
20190914:1110;50.83;28.52;0.69
20190914:1210;48.25;29.66;0.76
20190914:1310;41.98;30.32;0.9
20190914:1410;33.29;30.46;1.1
20190914:1510;23.22;30.17;1.24
20190914:1610;12.46;29.14;1.17
20190914:1710;0.0;27.49;1.17
20190914:1810;0.0;25.15;0.76
20190914:1910;0.0;24.09;0.55
20190914:2010;0.0;22.97;0.34
20190914:2110;0.0;21.71;0.48
20190914:2210;0.0;20.19;0.69
20190914:2310;0.0;18.63;0.97
20190915:0010;0.0;17.51;1.17
20190915:0110;0.0;16.55;1.17
20190915:0210;0.0;15.89;1.1
20190915:0310;0.0;15.24;1.24
20190915:0410;0.0;14.66;1.17
20190915:0510;3.11;14.23;1.17
20190915:0610;14.1;15.94;0.69
20190915:0710;24.77;20.28;0.41
20190915:0810;34.63;23.51;0.0
20190915:0910;42.95;25.49;0.62
20190915:1010;48.63;26.98;1.03
20190915:1110;50.44;28.01;0.97
20190915:1210;47.86;28.82;0.97
20190915:1310;41.6;29.31;1.03
20190915:1410;32.93;29.29;1.1
20190915:1510;22.88;28.99;1.38
20190915:1610;12.13;28.11;1.59
20190915:1710;0.0;26.44;1.59
20190915:1810;0.0;24.65;1.24
20190915:1910;0.0;22.81;1.17
20190915:2010;0.0;21.35;1.17
20190915:2110;0.0;20.34;1.03
20190915:2210;0.0;20.04;0.9
20190915:2310;0.0;19.86;0.76
20190916:0010;0.0;19.4;0.69
20190916:0110;0.0;18.91;0.76
20190916:0210;0.0;18.45;0.76
20190916:0310;0.0;18.05;0.83
20190916:0410;0.0;17.8;0.83
20190916:0510;2.91;17.65;0.83
20190916:0610;13.9;18.0;0.69
20190916:0710;24.55;21.16;0.21
20190916:0810;34.38;24.22;0.34
20190916:0910;42.65;26.0;0.83
20190916:1010;48.28;27.37;0.9
20190916:1110;50.05;28.47;1.1
20190916:1210;47.46;29.27;1.38
20190916:1310;41.22;29.61;1.72
20190916:1410;32.58;29.41;1.93
20190916:1510;22.54;28.67;2.14
20190916:1610;11.79;27.35;2.14
20190916:1710;0.0;25.57;1.72
20190916:1810;0.0;23.77;1.17
20190916:1910;0.0;22.38;1.03
20190916:2010;0.0;20.9;0.97
20190916:2110;0.0;19.81;1.03
20190916:2210;0.0;19.01;1.03
20190916:2310;0.0;18.58;0.9
20190917:0010;0.0;18.45;0.83
20190917:0110;0.0;18.12;0.76
20190917:0210;0.0;17.67;0.76
20190917:0310;0.0;17.13;0.83
20190917:0410;0.0;16.51;0.9
20190917:0510;2.72;16.46;0.83
20190917:0610;13.71;16.66;0.69
20190917:0710;24.34;20.19;0.48
20190917:0810;34.13;23.12;0.69
20190917:0910;42.36;25.29;0.9
20190917:1010;47.93;27.0;1.31
20190917:1110;49.67;28.19;1.66
20190917:1210;47.07;28.87;2.07
20190917:1310;40.84;29.0;2.34
20190917:1410;32.22;28.49;2.55
20190917:1510;22.2;27.48;2.55
20190917:1610;11.46;26.04;2.34
20190917:1710;0.0;24.45;1.72
20190917:1810;0.0;22.76;1.45
20190917:1910;0.0;21.49;1.03
20190917:2010;0.0;20.11;1.1
20190917:2110;0.0;18.98;1.1
20190917:2210;0.0;18.13;1.1
20190917:2310;0.0;17.4;1.1
20190918:0010;0.0;16.82;1.1
20190918:0110;0.0;16.28;1.1
20190918:0210;0.0;16.01;1.1
20190918:0310;0.0;15.87;1.03
20190918:0410;0.0;15.77;1.03
20190918:0510;2.53;15.67;0.97
20190918:0610;13.51;16.85;0.62
20190918:0710;24.12;20.18;0.41
20190918:0810;33.88;22.18;0.83
20190918:0910;42.06;24.17;0.62
20190918:1010;47.58;26.04;0.62
20190918:1110;49.28;27.46;1.1
20190918:1210;46.67;28.16;1.31
20190918:1310;40.46;28.52;1.38
20190918:1410;31.86;28.47;1.59
20190918:1510;21.86;26.66;1.86
20190918:1610;11.13;25.14;1.93
20190918:1710;0.0;23.9;1.52
20190918:1810;0.0;22.82;1.24
20190918:1910;0.0;22.21;1.24
20190918:2010;0.0;21.59;0.55
20190918:2110;0.0;20.59;0.48
20190918:2210;0.0;19.44;0.07
20190918:2310;0.0;18.25;0.34
20190919:0010;0.0;17.78;0.62
20190919:0110;0.0;17.7;0.69
20190919:0210;0.0;17.5;0.48
20190919:0310;0.0;17.14;0.76
20190919:0410;0.0;16.86;0.76
20190919:0510;2.34;16.99;0.9
20190919:0610;13.31;17.32;0.62
20190919:0710;23.9;18.75;0.07
20190919:0810;33.63;19.84;0.21
20190919:0910;41.76;21.89;0.55
20190919:1010;47.23;23.56;0.9
20190919:1110;48.89;24.76;1.31
20190919:1210;46.27;25.61;1.86
20190919:1310;40.08;24.27;2.41
20190919:1410;31.5;23.78;2.48
20190919:1510;21.52;22.96;1.79
20190919:1610;10.8;22.29;1.72
20190919:1710;0.0;21.22;1.86
20190919:1810;0.0;20.05;1.93
20190919:1910;0.0;19.56;2.07
20190919:2010;0.0;18.73;1.86
20190919:2110;0.0;18.01;1.59
20190919:2210;0.0;17.45;1.59
20190919:2310;0.0;16.99;1.59
20190920:0010;0.0;16.82;1.31
20190920:0110;0.0;16.64;1.31
20190920:0210;0.0;16.34;1.52
20190920:0310;0.0;15.92;1.59
20190920:0410;0.0;15.54;1.52
20190920:0510;0.0;14.89;1.52
20190920:0610;13.11;15.27;1.45
20190920:0710;23.68;17.11;1.72
20190920:0810;33.38;18.89;1.86
20190920:0910;41.46;20.69;2.0
20190920:1010;46.88;22.24;1.79
20190920:1110;48.5;23.41;1.72
20190920:1210;45.87;24.15;1.66
20190920:1310;39.7;24.5;1.86
20190920:1410;31.14;24.42;2.14
20190920:1510;21.17;23.84;2.41
20190920:1610;10.46;22.52;2.41
20190920:1710;0.0;20.37;2.34
20190920:1810;0.0;18.42;2.07
20190920:1910;0.0;17.27;1.93
20190920:2010;0.0;15.98;1.72
20190920:2110;0.0;14.86;1.59
20190920:2210;0.0;13.86;1.45
20190920:2310;0.0;13.06;1.38
20190921:0010;0.0;12.43;1.38
20190921:0110;0.0;11.91;1.31
20190921:0210;0.0;11.62;1.17
20190921:0310;0.0;11.38;1.17
20190921:0410;0.0;11.35;1.1
20190921:0510;0.0;10.87;1.1
20190921:0610;12.91;12.43;0.76
20190921:0710;23.46;15.31;0.76
20190921:0810;33.13;18.12;0.62
20190921:0910;41.16;20.36;0.34
20190921:1010;46.53;22.11;0.76
20190921:1110;48.1;23.37;1.1
20190921:1210;45.48;24.27;1.31
20190921:1310;39.32;24.7;1.52
20190921:1410;30.78;24.59;1.45
20190921:1510;20.83;24.04;1.45
20190921:1610;10.13;23.08;1.45
20190921:1710;0.0;21.74;1.1
20190921:1810;0.0;20.32;1.03
20190921:1910;0.0;19.58;1.31
20190921:2010;0.0;18.63;1.1
20190921:2110;0.0;18.08;0.9
20190921:2210;0.0;17.4;1.1
20190921:2310;0.0;16.95;1.1
20190922:0010;0.0;16.68;1.24
20190922:0110;0.0;16.63;1.17
20190922:0210;0.0;16.63;1.24
20190922:0310;0.0;17.08;1.1
20190922:0410;0.0;17.32;1.38
20190922:0510;0.0;17.42;1.45
20190922:0610;12.7;17.75;1.52
20190922:0710;23.24;16.9;1.45
20190922:0810;32.87;18.13;1.52
20190922:0910;40.86;19.98;2.0
20190922:1010;46.17;22.21;2.97
20190922:1110;47.71;23.29;3.31
20190922:1210;45.08;24.16;4.14
20190922:1310;38.93;22.81;3.24
20190922:1410;30.42;21.91;2.41
20190922:1510;20.48;21.41;2.14
20190922:1610;9.79;20.05;2.14
20190922:1710;0.0;19.07;2.0
20190922:1810;0.0;18.7;2.0
20190922:1910;0.0;18.82;1.1
20190922:2010;0.0;18.63;1.31
20190922:2110;0.0;18.4;1.38
20190922:2210;0.0;18.29;1.38
20190922:2310;0.0;18.22;1.17
20190923:0010;0.0;17.99;1.03
20190923:0110;0.0;17.93;1.31
20190923:0210;0.0;18.03;1.38
20190923:0310;0.0;18.23;1.31
20190923:0410;0.0;18.34;1.17
20190923:0510;0.0;18.44;1.17
20190923:0610;12.5;18.63;1.17
20190923:0710;23.02;19.24;1.1
20190923:0810;32.61;19.7;1.52
20190923:0910;40.55;19.9;1.72
20190923:1010;45.81;19.67;1.72
20190923:1110;47.32;20.42;2.28
20190923:1210;44.68;20.57;2.34
20190923:1310;38.55;20.43;2.55
20190923:1410;30.05;20.19;2.07
20190923:1510;20.14;19.48;1.17
20190923:1610;9.46;19.42;0.14
20190923:1710;0.0;18.9;0.21
20190923:1810;0.0;18.27;0.69
20190923:1910;0.0;17.94;0.97
20190923:2010;0.0;17.27;0.69
20190923:2110;0.0;17.02;0.21
20190923:2210;0.0;16.67;0.21
20190923:2310;0.0;16.76;0.14
20190924:0010;0.0;16.48;0.28
20190924:0110;0.0;16.23;0.55
20190924:0210;0.0;15.86;0.62
20190924:0310;0.0;15.63;0.69
20190924:0410;0.0;15.44;0.83
20190924:0510;0.0;15.27;1.03
20190924:0610;12.29;15.43;1.45
20190924:0710;22.79;15.93;1.17
20190924:0810;32.35;17.27;1.93
20190924:0910;40.25;19.13;2.07
20190924:1010;45.46;20.63;1.93
20190924:1110;46.93;21.9;1.93
20190924:1210;44.28;22.41;1.72
20190924:1310;38.17;22.85;1.86
20190924:1410;29.69;22.8;2.07
20190924:1510;19.8;22.38;1.79
20190924:1610;9.13;21.67;1.24
20190924:1710;0.0;20.42;0.83
20190924:1810;0.0;20.25;0.07
20190924:1910;0.0;19.35;0.21
20190924:2010;0.0;18.7;0.28
20190924:2110;0.0;17.93;0.48
20190924:2210;0.0;17.23;0.55
20190924:2310;0.0;16.5;0.62
20190925:0010;0.0;15.83;0.69
20190925:0110;0.0;15.42;0.69
20190925:0210;0.0;15.11;0.69
20190925:0310;0.0;14.92;0.69
20190925:0410;0.0;14.78;0.76
20190925:0510;0.0;13.98;0.97
20190925:0610;12.09;14.25;0.9
20190925:0710;22.56;17.08;0.76
20190925:0810;32.09;19.63;1.1
20190925:0910;39.94;21.21;1.45
20190925:1010;45.1;22.44;2.07
20190925:1110;46.53;23.06;2.55
20190925:1210;43.88;23.41;2.76
20190925:1310;37.78;23.59;2.83
20190925:1410;29.33;22.47;2.97
20190925:1510;19.45;21.18;2.14
20190925:1610;8.79;20.4;1.86
20190925:1710;0.0;19.18;1.72
20190925:1810;0.0;18.18;1.66
20190925:1910;0.0;18.01;1.52
20190925:2010;0.0;17.24;1.38
20190925:2110;0.0;17.0;1.38
20190925:2210;0.0;16.79;1.17
20190925:2310;0.0;16.87;1.24
20190926:0010;0.0;16.93;1.17
20190926:0110;0.0;16.82;1.17
20190926:0210;0.0;16.87;0.97
20190926:0310;0.0;16.9;0.83
20190926:0410;0.0;16.69;0.9
20190926:0510;0.0;16.32;0.9
20190926:0610;11.88;16.56;0.62
20190926:0710;22.33;17.09;0.62
20190926:0810;31.83;18.7;0.41
20190926:0910;39.63;20.25;0.34
20190926:1010;44.74;21.97;0.55
20190926:1110;46.14;23.13;0.83
20190926:1210;43.48;23.81;1.17
20190926:1310;37.4;24.06;1.31
20190926:1410;28.97;23.93;1.17
20190926:1510;19.11;23.57;1.1
20190926:1610;8.46;22.71;0.76
20190926:1710;0.0;21.51;0.69
20190926:1810;0.0;21.31;0.41
20190926:1910;0.0;21.04;0.41
20190926:2010;0.0;20.38;0.28
20190926:2110;0.0;19.56;0.48
20190926:2210;0.0;18.64;0.62
20190926:2310;0.0;17.83;0.69
20190927:0010;0.0;16.99;0.83
20190927:0110;0.0;16.38;0.9
20190927:0210;0.0;15.48;0.9
20190927:0310;0.0;15.3;0.9
20190927:0410;0.0;15.02;0.9
20190927:0510;0.0;14.81;0.9
20190927:0610;11.67;14.7;0.83
20190927:0710;22.1;17.66;0.21
20190927:0810;31.56;20.38;0.21
20190927:0910;39.32;22.14;0.69
20190927:1010;44.38;23.37;1.1
20190927:1110;45.75;24.25;1.45
20190927:1210;43.08;24.78;1.86
20190927:1310;37.02;24.95;2.0
20190927:1410;28.61;24.7;2.0
20190927:1510;18.77;24.02;1.79
20190927:1610;8.13;22.88;1.45
20190927:1710;0.0;21.41;1.38
20190927:1810;0.0;19.79;1.17
20190927:1910;0.0;18.85;1.1
20190927:2010;0.0;17.81;1.24
20190927:2110;0.0;16.96;1.31
20190927:2210;0.0;16.34;1.31
20190927:2310;0.0;15.86;1.31
20190928:0010;0.0;15.53;1.24
20190928:0110;0.0;15.39;1.24
20190928:0210;0.0;15.15;1.24
20190928:0310;0.0;14.82;1.31
20190928:0410;0.0;14.5;1.45
20190928:0510;0.0;14.49;1.52
20190928:0610;11.46;15.17;1.31
20190928:0710;21.87;18.16;1.38
20190928:0810;31.29;19.79;1.93
20190928:0910;39.0;21.21;2.41
20190928:1010;44.02;22.34;2.41
20190928:1110;45.35;22.66;2.34
20190928:1210;42.69;22.58;2.21
20190928:1310;36.64;22.64;2.55
20190928:1410;28.25;22.53;2.55
20190928:1510;18.42;22.27;2.28
20190928:1610;7.8;21.29;1.66
20190928:1710;0.0;20.18;1.59
20190928:1810;0.0;19.26;1.45
20190928:1910;0.0;18.44;1.24
20190928:2010;0.0;17.67;1.17
20190928:2110;0.0;17.35;1.1
20190928:2210;0.0;16.97;1.24
20190928:2310;0.0;17.15;1.17
20190929:0010;0.0;17.44;1.1
20190929:0110;0.0;17.52;1.03
20190929:0210;0.0;17.74;0.97
20190929:0310;0.0;17.8;1.03
20190929:0410;0.0;17.64;0.97
20190929:0510;0.0;16.88;1.03
20190929:0610;11.25;17.45;0.83
20190929:0710;21.64;17.96;1.1
20190929:0810;31.03;19.61;1.31
20190929:0910;38.69;21.4;1.72
20190929:1010;43.66;22.24;1.86
20190929:1110;44.96;23.1;2.14
20190929:1210;42.29;23.5;2.21
20190929:1310;36.26;23.63;2.28
20190929:1410;27.89;23.07;2.14
20190929:1510;18.08;22.71;2.21
20190929:1610;7.47;21.79;1.79
20190929:1710;0.0;20.48;1.59
20190929:1810;0.0;19.19;1.45
20190929:1910;0.0;18.17;1.38
20190929:2010;0.0;17.04;1.38
20190929:2110;0.0;16.25;1.45
20190929:2210;0.0;15.71;1.45
20190929:2310;0.0;15.45;1.45
20190930:0010;0.0;15.45;1.52
20190930:0110;0.0;15.36;1.59
20190930:0210;0.0;15.74;1.59
20190930:0310;0.0;15.57;1.59
20190930:0410;0.0;15.69;1.66
20190930:0510;0.0;16.16;1.72
20190930:0610;11.04;16.7;1.66
20190930:0710;21.4;17.36;1.86
20190930:0810;30.76;18.27;2.0
20190930:0910;38.38;19.1;2.28
20190930:1010;43.29;19.96;2.55
20190930:1110;44.57;21.08;2.97
20190930:1210;41.89;21.8;2.9
20190930:1310;35.88;22.13;2.97
20190930:1410;27.53;22.46;2.97
20190930:1510;17.74;22.25;2.69
20190930:1610;7.14;21.32;2.14
20190930:1710;0.0;20.07;1.93
20190930:1810;0.0;18.87;1.79
20190930:1910;0.0;18.74;1.59
20190930:2010;0.0;18.44;1.59
20190930:2110;0.0;18.1;1.59
20190930:2210;0.0;17.9;1.59
20190930:2310;0.0;18.25;1.52
20191001:0010;0.0;18.31;1.45
20191001:0110;0.0;18.39;1.45
20191001:0210;0.0;18.32;1.45
20191001:0310;0.0;18.31;1.45
20191001:0410;0.0;18.26;1.45
20191001:0510;0.0;18.15;1.45
20191001:0610;10.82;18.29;1.31
20191001:0710;21.17;18.73;1.17
20191001:0810;30.49;20.1;2.14
20191001:0910;38.06;21.29;2.48
20191001:1010;42.93;22.16;2.41
20191001:1110;44.18;22.66;2.41
20191001:1210;41.5;22.86;2.41
20191001:1310;35.5;22.79;2.48
20191001:1410;27.17;22.77;2.48
20191001:1510;17.4;22.23;2.34
20191001:1610;6.81;21.21;1.93
20191001:1710;0.0;19.97;1.72
20191001:1810;0.0;18.81;1.45
20191001:1910;0.0;17.93;1.52
20191001:2010;0.0;17.26;1.38
20191001:2110;0.0;16.71;1.38
20191001:2210;0.0;16.55;1.38
20191001:2310;0.0;16.83;1.45
20191002:0010;0.0;17.07;1.45
20191002:0110;0.0;16.79;1.52
20191002:0210;0.0;16.55;1.45
20191002:0310;0.0;16.44;1.45
20191002:0410;0.0;16.25;1.52
20191002:0510;0.0;16.21;1.52
20191002:0610;10.61;16.64;1.59
20191002:0710;20.93;17.63;2.0
20191002:0810;30.21;18.39;3.86
20191002:0910;37.74;18.92;3.93
20191002:1010;42.57;19.8;3.86
20191002:1110;43.78;21.05;3.38
20191002:1210;41.1;18.86;3.24
20191002:1310;35.12;18.3;2.28
20191002:1410;26.82;17.47;2.62
20191002:1510;17.07;16.64;2.0
20191002:1610;6.49;15.78;1.1
20191002:1710;0.0;15.77;1.59
20191002:1810;0.0;15.59;1.1
20191002:1910;0.0;16.13;0.9
20191002:2010;0.0;15.81;0.48
20191002:2110;0.0;15.02;0.48
20191002:2210;0.0;15.26;0.34
20191002:2310;0.0;15.14;0.48
20191003:0010;0.0;15.0;0.55
20191003:0110;0.0;14.85;0.07
20191003:0210;0.0;14.85;0.14
20191003:0310;0.0;14.62;0.62
20191003:0410;0.0;14.53;0.69
20191003:0510;0.0;14.51;0.9
20191003:0610;10.39;14.41;1.17
20191003:0710;20.69;14.67;0.97
20191003:0810;29.94;15.73;1.1
20191003:0910;37.43;16.53;1.59
20191003:1010;42.21;17.58;2.28
20191003:1110;43.39;16.29;3.1
20191003:1210;40.71;15.98;3.93
20191003:1310;34.74;15.53;4.21
20191003:1410;26.46;15.55;4.0
20191003:1510;16.73;15.14;3.72
20191003:1610;6.16;14.21;3.31
20191003:1710;0.0;13.19;3.24
20191003:1810;0.0;12.54;3.17
20191003:1910;0.0;11.91;2.9
20191003:2010;0.0;11.57;2.69
20191003:2110;0.0;11.28;2.48
20191003:2210;0.0;10.96;2.48
20191003:2310;0.0;10.68;2.34
20191004:0010;0.0;10.38;2.28
20191004:0110;0.0;10.05;2.21
20191004:0210;0.0;9.66;2.14
20191004:0310;0.0;9.26;2.07
20191004:0410;0.0;8.88;2.07
20191004:0510;0.0;8.53;2.07
20191004:0610;10.18;8.66;1.79
20191004:0710;20.45;11.11;1.72
20191004:0810;29.67;13.46;2.28
20191004:0910;37.11;15.32;2.41
20191004:1010;41.84;16.8;2.41
20191004:1110;43.0;17.97;2.34
20191004:1210;40.32;18.73;2.41
20191004:1310;34.37;19.01;2.28
20191004:1410;26.11;18.92;2.07
20191004:1510;16.39;18.26;1.66
20191004:1610;5.84;17.15;1.24
20191004:1710;0.0;15.58;0.97
20191004:1810;0.0;15.83;0.34
20191004:1910;0.0;15.21;0.48
20191004:2010;0.0;13.88;0.9
20191004:2110;0.0;11.77;1.24
20191004:2210;0.0;10.93;1.31
20191004:2310;0.0;10.42;1.45
20191005:0010;0.0;10.39;1.59
20191005:0110;0.0;10.7;1.59
20191005:0210;0.0;10.81;1.59
20191005:0310;0.0;11.2;1.66
20191005:0410;0.0;11.87;1.59
20191005:0510;0.0;12.18;1.31
20191005:0610;9.96;12.56;1.03
20191005:0710;20.21;13.78;0.83
20191005:0810;29.39;15.14;0.62
20191005:0910;36.79;16.81;0.69
20191005:1010;41.48;18.22;0.76
20191005:1110;42.61;19.2;0.76
20191005:1210;39.93;19.5;0.83
20191005:1310;33.99;19.69;0.76
20191005:1410;25.76;19.84;0.83
20191005:1510;16.06;19.74;0.83
20191005:1610;5.52;19.13;0.55
20191005:1710;0.0;18.28;0.55
20191005:1810;0.0;18.07;0.48
20191005:1910;0.0;17.25;0.62
20191005:2010;0.0;16.31;0.83
20191005:2110;0.0;15.72;0.83
20191005:2210;0.0;14.69;0.97
20191005:2310;0.0;13.83;1.03
20191006:0010;0.0;13.03;1.1
20191006:0110;0.0;12.27;1.1
20191006:0210;0.0;11.89;1.1
20191006:0310;0.0;11.3;1.17
20191006:0410;0.0;10.8;1.1
20191006:0510;0.0;10.3;1.03
20191006:0610;9.74;10.45;0.83
20191006:0710;19.97;13.21;0.48
20191006:0810;29.11;16.34;0.34
