,timestamp,indor1,indor2,indor3,external,flat,building,surface
6239,05/07/22 22:00,20.25,16.92,16.16,13.82,1.17,1.67,417.0
6240,05/07/22 23:00,20.26,16.86,16.11,13.81,1.13,1.54,417.0
6241,06/07/22 00:00,23.04,22.49,22.38,18.74,0.09,0.58,417.0
6242,06/07/22 01:00,22.86,22.5,22.31,18.27,0.09,0.59,417.0
6243,06/07/22 02:00,22.74,22.41,22.19,18.45,0.09,0.59,417.0
6244,06/07/22 03:00,22.74,22.47,22.18,18.24,0.09,0.57,417.0
6245,06/07/22 04:00,22.71,22.38,22.19,18.16,0.09,0.57,417.0
6246,06/07/22 05:00,22.66,22.22,22.13,18.16,1.43,2.05,417.0
6247,06/07/22 06:00,22.33,21.62,21.59,18.06,3.17,5.69,417.0
6248,06/07/22 07:00,22.44,21.76,21.78,19.64,3.13,5.85,417.0
6249,06/07/22 08:00,22.41,21.6,21.81,19.86,3.1,5.83,417.0
6250,06/07/22 09:00,22.06,21.46,21.6,19.52,2.88,5.56,417.0
6251,06/07/22 10:00,22.11,21.5,21.63,19.37,2.6,3.94,417.0
6252,06/07/22 11:00,22.06,21.33,21.64,20.1,2.42,3.2,417.0
6253,06/07/22 12:00,22.31,21.48,21.71,19.96,2.17,4.65,417.0
6254,06/07/22 13:00,22.3,21.56,21.89,21.15,2.49,5.17,417.0
6255,06/07/22 14:00,22.3,21.38,22.27,22.03,2.93,5.62,417.0
6256,06/07/22 15:00,22.52,21.41,22.86,21.84,3.39,6.08,417.0
6257,06/07/22 16:00,22.61,21.58,22.45,23.44,1.01,3.44,417.0
6258,06/07/22 17:00,22.75,21.99,22.14,22.79,0.08,0.54,417.0
6259,06/07/22 18:00,22.64,21.99,22.0,20.94,0.08,0.54,417.0
6260,06/07/22 19:00,22.58,22.01,21.92,18.56,0.08,0.54,417.0
6261,06/07/22 20:00,22.48,22.03,21.9,18.32,0.08,0.55,417.0
6262,06/07/22 21:00,22.4,21.99,21.87,17.72,0.07,0.55,417.0
6263,06/07/22 22:00,22.36,21.99,21.81,17.02,0.08,0.56,417.0
6264,06/07/22 23:00,22.29,21.92,21.77,16.19,0.08,0.56,417.0
6265,07/07/22 00:00,24.27,23.93,23.7,19.81,0.08,0.59,417.0
6266,07/07/22 01:00,24.28,23.95,23.73,19.85,0.08,0.59,417.0
6267,07/07/22 02:00,24.26,23.96,23.72,19.23,0.08,0.57,417.0
6268,07/07/22 03:00,24.26,23.96,23.71,19.11,0.08,0.58,417.0
6269,07/07/22 04:00,24.26,23.95,23.72,18.72,0.08,0.57,417.0
6270,07/07/22 05:00,24.21,23.82,23.71,20.63,1.31,1.79,417.0
6271,07/07/22 06:00,23.2,22.75,22.77,22.72,4.77,7.14,417.0
6272,07/07/22 07:00,23.09,22.7,22.61,23.27,3.93,6.64,417.0
6273,07/07/22 08:00,23.11,22.64,22.69,24.41,3.59,6.29,417.0
6274,07/07/22 09:00,23.36,22.71,22.97,25.42,4.99,7.68,417.0
6275,07/07/22 10:00,23.14,22.77,22.77,26.46,4.51,5.73,417.0
6276,07/07/22 11:00,22.9,22.79,22.54,27.21,4.16,4.74,417.0
6277,07/07/22 12:00,23.05,22.64,22.69,27.85,3.94,6.43,417.0
6278,07/07/22 13:00,23.16,22.82,23.01,28.23,4.18,6.88,417.0
6279,07/07/22 14:00,23.37,22.87,23.48,28.55,4.97,7.65,417.0
6280,07/07/22 15:00,23.66,22.78,23.84,29.18,5.46,8.15,417.0
6281,07/07/22 16:00,24.36,22.98,24.11,29.27,1.76,3.82,417.0
6282,07/07/22 17:00,25.13,23.74,24.46,28.94,0.08,0.57,417.0
6283,07/07/22 18:00,24.68,23.88,24.03,27.74,0.08,0.56,417.0
6284,07/07/22 19:00,24.65,23.93,23.84,28.22,0.08,0.55,417.0
6285,07/07/22 20:00,24.55,23.95,23.81,26.52,0.07,0.55,417.0
6286,07/07/22 21:00,24.49,23.89,23.72,24.15,0.07,0.56,417.0
6287,07/07/22 22:00,24.43,23.86,23.7,21.27,0.07,0.56,417.0
6288,07/07/22 23:00,24.36,23.82,23.69,19.9,0.08,0.56,417.0
6289,08/07/22 00:00,26.03,25.61,25.45,20.59,0.08,0.59,417.0
6290,08/07/22 01:00,26.03,25.6,25.44,20.78,0.08,0.59,417.0
6291,08/07/22 02:00,26.01,25.61,25.42,20.65,0.08,0.59,417.0
6292,08/07/22 03:00,25.99,25.59,25.42,20.61,0.08,0.59,417.0
6293,08/07/22 04:00,25.98,25.6,25.41,20.86,0.08,0.58,417.0
6294,08/07/22 05:00,25.99,25.6,25.42,20.93,0.08,0.58,417.0
6295,08/07/22 06:00,25.98,25.6,25.44,21.41,0.08,0.58,417.0
6296,08/07/22 07:00,26.09,25.68,25.51,22.17,0.09,0.58,417.0
6297,08/07/22 08:00,26.3,25.9,25.64,23.82,0.08,0.58,417.0
6298,08/07/22 09:00,26.55,26.18,25.79,24.69,0.08,0.58,417.0
6299,08/07/22 10:00,26.71,26.36,25.94,25.91,0.08,0.59,417.0
6300,08/07/22 11:00,26.81,26.4,26.06,26.51,0.08,0.59,417.0
6301,08/07/22 12:00,26.92,26.46,26.18,26.58,0.08,0.59,417.0
6302,08/07/22 13:00,26.87,26.43,26.2,26.98,0.08,0.59,417.0
6303,08/07/22 14:00,26.95,26.4,26.23,27.6,0.08,0.59,417.0
6304,08/07/22 15:00,26.78,26.33,26.13,27.69,0.08,0.59,417.0
6305,08/07/22 16:00,26.6,26.22,25.98,26.69,0.08,0.59,417.0
6306,08/07/22 17:00,26.6,26.17,25.88,24.55,0.08,0.58,417.0
6307,08/07/22 18:00,26.54,26.09,25.85,22.56,0.08,0.57,417.0
6308,08/07/22 19:00,26.51,26.08,25.8,21.6,0.08,0.57,417.0
6309,08/07/22 20:00,26.41,25.97,25.75,21.37,0.07,0.58,417.0
6310,08/07/22 21:00,26.37,25.97,25.72,20.87,0.08,0.58,417.0
6311,08/07/22 22:00,26.35,25.97,25.7,20.31,0.08,0.58,417.0
6312,08/07/22 23:00,26.32,25.88,25.68,19.83,0.08,0.58,417.0
6313,09/07/22 00:00,23.7,23.12,23.19,19.59,0.09,0.57,417.0
6314,09/07/22 01:00,23.66,23.13,23.13,19.65,0.09,0.58,417.0
6315,09/07/22 02:00,23.62,23.12,23.09,19.65,0.09,0.58,417.0
6316,09/07/22 03:00,23.61,23.13,23.1,18.9,0.09,0.58,417.0
6317,09/07/22 04:00,23.6,23.13,23.06,18.63,0.09,0.57,417.0
6318,09/07/22 05:00,23.58,23.0,23.03,19.17,1.09,1.57,417.0
6319,09/07/22 06:00,23.28,22.51,22.52,20.49,2.57,4.92,417.0
6320,09/07/22 07:00,23.37,22.69,22.7,22.01,2.91,5.55,417.0
6321,09/07/22 08:00,23.23,22.65,22.66,22.7,2.71,5.39,417.0
6322,09/07/22 09:00,23.02,22.65,22.61,23.39,2.73,5.41,417.0
6323,09/07/22 10:00,22.88,22.58,22.53,24.13,2.82,3.96,417.0
6324,09/07/22 11:00,22.98,22.55,22.52,24.65,2.48,3.0,417.0
6325,09/07/22 12:00,23.14,22.55,22.66,24.69,2.94,5.51,417.0
6326,09/07/22 13:00,23.19,22.64,22.76,24.68,3.09,5.78,417.0
6327,09/07/22 14:00,23.17,22.57,22.81,24.37,3.49,6.2,417.0
6328,09/07/22 15:00,23.11,22.57,22.8,23.85,3.23,5.92,417.0
6329,09/07/22 16:00,23.37,22.63,22.8,23.17,0.91,3.07,417.0
6330,09/07/22 17:00,23.75,22.96,23.01,22.86,0.08,0.58,417.0
6331,09/07/22 18:00,23.75,23.01,23.05,21.69,0.08,0.58,417.0
6332,09/07/22 19:00,23.72,23.04,23.05,20.9,0.08,0.57,417.0
6333,09/07/22 20:00,23.72,23.04,23.07,21.09,0.08,0.57,417.0
6334,09/07/22 21:00,23.72,23.04,23.04,21.23,0.07,0.57,417.0
6335,09/07/22 22:00,23.66,23.04,23.04,20.81,0.07,0.57,417.0
6336,09/07/22 23:00,23.53,23.04,22.99,20.44,0.08,0.57,417.0
6337,13/07/22 00:00,25.22,24.65,24.43,20.48,0.08,0.57,417.0
6338,13/07/22 01:00,25.22,24.66,24.43,20.27,0.08,0.57,417.0
6339,13/07/22 02:00,25.1,24.65,24.44,19.93,0.08,0.57,417.0
6340,13/07/22 03:00,25.13,24.65,24.42,19.6,0.07,0.58,417.0
6341,13/07/22 04:00,25.07,24.65,24.43,19.26,0.07,0.58,417.0
6342,13/07/22 05:00,24.98,24.51,24.37,20.33,1.58,2.08,417.0
6343,13/07/22 06:00,23.99,23.49,23.59,22.28,3.72,6.08,417.0
6344,13/07/22 07:00,23.96,23.6,23.66,23.12,3.98,6.76,417.0
6345,13/07/22 08:00,24.11,23.75,23.7,24.45,4.13,6.85,417.0
6346,13/07/22 09:00,24.05,23.77,23.66,25.55,4.27,7.0,417.0
6347,13/07/22 10:00,24.06,23.7,23.56,26.67,4.25,5.61,417.0
6348,13/07/22 11:00,24.02,23.54,23.54,27.31,3.88,4.88,417.0
6349,13/07/22 12:00,24.06,23.52,23.69,28.04,3.65,6.24,417.0
6350,13/07/22 13:00,24.06,23.44,23.85,28.48,3.84,6.52,417.0
6351,13/07/22 14:00,24.28,23.55,24.21,28.67,4.64,7.34,417.0
6352,13/07/22 15:00,24.86,23.5,24.73,29.22,5.7,8.37,417.0
6353,13/07/22 16:00,25.21,23.78,24.98,29.38,1.45,3.87,417.0
6354,13/07/22 17:00,25.76,24.47,25.12,28.94,0.08,0.58,417.0
6355,13/07/22 18:00,25.45,24.59,24.77,27.87,0.08,0.57,417.0
6356,13/07/22 19:00,25.41,24.68,24.69,26.19,0.08,0.57,417.0
6357,13/07/22 20:00,25.38,24.74,24.62,24.5,0.08,0.58,417.0
6358,13/07/22 21:00,25.31,24.72,24.56,23.55,0.08,0.57,417.0
6359,13/07/22 22:00,25.32,24.69,24.58,22.8,0.08,0.57,417.0
6360,13/07/22 23:00,25.32,24.71,24.57,22.59,0.08,0.58,417.0
6361,14/07/22 00:00,25.25,24.66,24.55,22.23,0.08,0.59,417.0
6362,14/07/22 01:00,25.23,24.66,24.54,22.06,0.08,0.58,417.0
6363,14/07/22 02:00,25.22,24.68,24.57,21.75,0.08,0.58,417.0
6364,14/07/22 03:00,25.18,24.71,24.49,21.45,0.08,0.57,417.0
6365,14/07/22 04:00,25.18,24.72,24.52,21.56,0.08,0.56,417.0
6366,14/07/22 05:00,25.1,24.55,24.5,22.42,1.49,1.98,417.0
6367,14/07/22 06:00,24.11,23.63,23.57,23.33,3.69,6.35,417.0
6368,14/07/22 07:00,24.1,23.65,23.73,24.32,3.61,6.28,417.0
6369,14/07/22 08:00,24.24,23.69,23.75,26.14,3.56,6.24,417.0
6370,14/07/22 09:00,24.21,23.77,23.86,27.41,4.4,7.08,417.0
6371,14/07/22 10:00,24.12,23.69,23.83,27.67,4.13,5.38,417.0
6372,14/07/22 11:00,24.19,23.56,23.81,28.38,3.74,4.76,417.0
6373,14/07/22 12:00,24.12,23.6,23.91,28.71,4.29,6.84,417.0
6374,14/07/22 13:00,24.18,23.8,23.95,29.93,4.77,7.44,417.0
6375,14/07/22 14:00,24.5,23.62,24.27,30.5,5.11,7.79,417.0
6376,14/07/22 15:00,24.43,23.51,24.66,31.18,5.95,8.62,417.0
6377,14/07/22 16:00,25.37,23.9,25.16,31.29,1.54,3.77,417.0
6378,14/07/22 17:00,26.07,24.64,25.47,30.53,0.08,0.58,417.0
6379,14/07/22 18:00,25.71,24.74,25.02,29.54,0.07,0.56,417.0
6380,14/07/22 19:00,25.64,24.84,24.9,27.52,0.07,0.56,417.0
6381,14/07/22 20:00,25.54,24.85,24.83,25.77,0.08,0.56,417.0
6382,14/07/22 21:00,25.51,24.87,24.8,25.0,0.07,0.57,417.0
6383,14/07/22 22:00,25.5,24.85,24.8,24.25,0.07,0.57,417.0
6384,14/07/22 23:00,25.51,24.78,24.77,23.68,0.07,0.57,417.0
6385,15/07/22 00:00,25.48,24.76,24.75,23.08,0.08,0.58,417.0
6386,15/07/22 01:00,25.42,24.8,24.74,22.62,0.08,0.58,417.0
6387,15/07/22 02:00,25.4,24.83,24.72,22.38,0.08,0.58,417.0
6388,15/07/22 03:00,25.41,24.84,24.65,21.78,0.08,0.57,417.0
6389,15/07/22 04:00,25.41,24.77,24.65,21.52,0.08,0.56,417.0
6390,15/07/22 05:00,25.3,24.64,24.63,22.89,1.81,2.31,417.0
6391,15/07/22 06:00,24.05,23.53,23.62,24.86,6.21,8.79,417.0
6392,15/07/22 07:00,23.98,23.85,23.52,26.71,5.09,7.75,417.0
6393,15/07/22 08:00,24.13,23.87,23.74,28.64,5.26,7.91,417.0
6394,15/07/22 09:00,24.01,23.77,23.56,29.84,5.51,8.18,417.0
6395,15/07/22 10:00,23.93,23.65,23.54,30.54,4.79,5.94,417.0
6396,15/07/22 11:00,23.95,23.49,23.49,31.39,5.22,5.72,417.0
6397,15/07/22 12:00,24.44,23.5,24.21,32.18,5.14,7.35,417.0
6398,15/07/22 13:00,24.73,23.7,24.54,33.06,5.7,8.36,417.0
6399,15/07/22 14:00,24.38,23.71,24.41,33.43,5.94,8.58,417.0
6400,15/07/22 15:00,24.49,23.65,24.79,33.6,6.21,8.86,417.0
6401,15/07/22 16:00,25.39,24.02,25.12,33.45,2.0,4.6,417.0
6402,15/07/22 17:00,26.19,24.84,25.5,33.14,0.08,0.52,417.0
6403,15/07/22 18:00,25.82,24.97,25.12,31.88,0.08,0.54,417.0
6404,15/07/22 19:00,25.71,25.02,24.96,30.04,0.08,0.54,417.0
6405,15/07/22 20:00,25.7,25.07,24.92,28.66,0.07,0.54,417.0
6406,15/07/22 21:00,25.7,25.03,24.9,27.82,0.07,0.54,417.0
6407,15/07/22 22:00,25.7,25.03,24.9,26.28,0.07,0.54,417.0
6408,15/07/22 23:00,25.63,25.02,24.91,24.28,0.08,0.54,417.0
6409,16/07/22 00:00,25.6,25.0,24.93,23.7,0.08,0.54,417.0
6410,16/07/22 01:00,25.6,25.03,24.92,23.25,0.08,0.54,417.0
6411,16/07/22 02:00,25.59,25.01,24.87,22.26,0.07,0.54,417.0
6412,16/07/22 03:00,25.59,25.01,24.85,21.64,0.08,0.54,417.0
6413,16/07/22 04:00,25.6,25.03,24.86,21.76,0.07,0.55,417.0
6414,16/07/22 05:00,25.61,25.05,24.89,23.22,0.07,0.54,417.0
6415,16/07/22 06:00,25.72,25.24,25.06,25.01,0.07,0.54,417.0
6416,16/07/22 07:00,25.93,25.69,25.26,25.62,0.07,0.53,417.0
6417,16/07/22 08:00,26.06,26.05,25.38,26.82,0.08,0.53,417.0
6418,16/07/22 09:00,26.35,26.2,25.56,28.03,0.07,0.53,417.0
6419,16/07/22 10:00,26.47,26.26,25.65,29.43,0.08,0.54,417.0
6420,16/07/22 11:00,26.59,26.27,25.78,30.2,0.09,0.54,417.0
6421,16/07/22 12:00,26.73,26.28,25.87,30.72,0.09,0.54,417.0
6422,16/07/22 13:00,26.88,26.28,26.04,31.5,0.09,0.55,417.0
6423,16/07/22 14:00,27.27,26.34,26.43,31.6,0.09,0.55,417.0
6424,16/07/22 15:00,27.68,26.47,27.01,31.78,0.09,0.55,417.0
6425,16/07/22 16:00,27.93,26.58,27.31,31.6,0.08,0.55,417.0
6426,16/07/22 17:00,27.81,26.64,27.11,31.09,0.08,0.54,417.0
6427,16/07/22 18:00,27.34,26.53,26.67,29.7,0.09,0.54,417.0
6428,16/07/22 19:00,27.12,26.47,26.42,27.98,0.08,0.54,417.0
6429,16/07/22 20:00,26.98,26.38,26.24,26.9,0.07,0.54,417.0
6430,16/07/22 21:00,26.91,26.35,26.15,26.03,0.07,0.54,417.0
6431,16/07/22 22:00,26.89,26.24,26.1,25.52,0.08,0.54,417.0
6432,16/07/22 23:00,26.8,26.2,26.07,24.36,0.08,0.55,417.0
6433,17/07/22 00:00,26.74,26.17,26.01,23.8,0.08,0.55,417.0
6434,17/07/22 01:00,26.7,26.13,25.95,22.65,0.08,0.55,417.0
6435,17/07/22 02:00,26.64,26.08,25.9,23.29,0.08,0.55,417.0
6436,17/07/22 03:00,26.6,26.06,25.85,22.56,0.08,0.53,417.0
6437,17/07/22 04:00,26.56,26.04,25.86,21.71,0.08,0.54,417.0
6438,17/07/22 05:00,26.55,26.05,25.86,23.1,0.08,0.54,417.0
6439,17/07/22 06:00,26.64,26.07,25.94,24.79,0.08,0.54,417.0
6440,17/07/22 07:00,26.81,26.37,26.06,26.1,0.07,0.54,417.0
6441,17/07/22 08:00,26.98,26.76,26.23,27.15,0.07,0.54,417.0
6442,17/07/22 09:00,27.15,27.0,26.36,28.06,0.07,0.55,417.0
6443,17/07/22 10:00,27.36,27.05,26.51,28.97,0.07,0.55,417.0
6444,17/07/22 11:00,27.47,27.04,26.68,29.5,0.08,0.55,417.0
6445,17/07/22 12:00,27.57,27.12,26.78,29.74,0.08,0.54,417.0
6446,17/07/22 13:00,27.67,27.13,26.88,30.27,0.08,0.54,417.0
6447,17/07/22 14:00,27.98,27.18,27.24,30.79,0.08,0.54,417.0
6448,17/07/22 15:00,28.38,27.25,27.7,30.9,0.08,0.54,417.0
6449,17/07/22 16:00,28.6,27.29,27.96,30.53,0.08,0.54,417.0
6450,17/07/22 17:00,28.47,27.36,27.72,30.02,0.08,0.54,417.0
6451,17/07/22 18:00,27.98,27.23,27.34,29.16,0.08,0.55,417.0
6452,17/07/22 19:00,27.79,27.16,27.12,27.41,0.08,0.55,417.0
6453,17/07/22 20:00,27.69,27.08,26.98,25.68,0.08,0.55,417.0
6454,17/07/22 21:00,27.62,27.03,26.9,25.04,0.08,0.55,417.0
6455,17/07/22 22:00,27.6,26.97,26.83,24.5,0.08,0.55,417.0
6456,17/07/22 23:00,27.49,26.93,26.76,24.18,0.08,0.54,417.0
6457,18/07/22 00:00,27.4,26.87,26.74,23.44,0.08,0.53,417.0
6458,18/07/22 01:00,27.41,26.85,26.67,22.81,0.08,0.53,417.0
6459,18/07/22 02:00,27.41,26.83,26.65,22.61,0.07,0.54,417.0
6460,18/07/22 03:00,27.23,26.76,26.62,22.46,0.07,0.54,417.0
6461,18/07/22 04:00,27.23,26.73,26.52,22.34,0.07,0.53,417.0
6462,18/07/22 05:00,27.09,26.54,26.44,23.25,2.25,2.69,417.0
6463,18/07/22 06:00,25.63,24.81,25.32,24.76,7.65,10.09,417.0
6464,18/07/22 07:00,24.99,24.5,24.8,26.38,7.53,10.18,417.0
6465,18/07/22 08:00,25.0,24.54,24.63,27.58,7.73,10.41,417.0
6466,18/07/22 09:00,24.98,24.38,24.49,28.35,7.98,10.65,417.0
6467,18/07/22 10:00,24.71,24.09,24.25,29.08,8.12,9.57,417.0
6468,18/07/22 11:00,24.41,23.73,23.95,29.49,7.41,7.97,417.0
6469,18/07/22 12:00,24.3,24.0,23.91,29.97,6.57,9.19,417.0
6470,18/07/22 13:00,24.43,24.1,24.06,30.48,6.96,9.64,417.0
6471,18/07/22 14:00,24.54,23.84,24.45,30.68,6.91,9.57,417.0
6472,18/07/22 15:00,24.59,23.8,24.84,30.88,7.24,9.91,417.0
6473,18/07/22 16:00,25.58,24.23,25.44,30.51,1.81,4.28,417.0
6474,18/07/22 17:00,27.15,25.25,26.4,30.34,0.08,0.57,417.0
6475,18/07/22 18:00,26.75,25.48,26.08,28.6,0.08,0.56,417.0
6476,18/07/22 19:00,26.53,25.61,25.68,27.12,0.08,0.56,417.0
6477,18/07/22 20:00,26.51,25.62,25.61,25.88,0.08,0.56,417.0
6478,18/07/22 21:00,26.46,25.66,25.62,25.22,0.07,0.55,417.0
6479,18/07/22 22:00,26.41,25.67,25.59,24.46,0.07,0.56,417.0
6480,18/07/22 23:00,26.41,25.64,25.61,23.78,0.07,0.57,417.0
6481,19/07/22 00:00,26.37,25.7,25.6,23.28,0.08,0.57,417.0
6482,19/07/22 01:00,26.36,25.7,25.56,22.73,0.08,0.58,417.0
6483,19/07/22 02:00,26.19,25.69,25.51,22.42,0.08,0.57,417.0
6484,19/07/22 03:00,26.23,25.7,25.51,22.16,0.07,0.56,417.0
6485,19/07/22 04:00,26.26,25.71,25.51,22.28,0.08,0.56,417.0
6486,19/07/22 05:00,26.22,25.55,25.5,23.64,1.89,2.38,417.0
6487,19/07/22 06:00,24.88,24.19,24.5,25.44,7.27,9.85,417.0
6488,19/07/22 07:00,24.6,24.05,24.18,26.65,7.4,10.07,417.0
6489,19/07/22 08:00,24.46,24.02,24.06,27.69,7.43,10.11,417.0
6490,19/07/22 09:00,24.47,24.26,24.09,29.06,6.08,8.75,417.0
6491,19/07/22 10:00,24.2,23.83,23.73,29.94,7.35,8.57,417.0
6492,19/07/22 11:00,23.97,23.77,23.52,30.57,6.29,6.82,417.0
6493,19/07/22 12:00,24.13,23.88,23.66,30.9,6.14,8.4,417.0
6494,19/07/22 13:00,24.32,23.93,23.87,31.32,6.16,8.78,417.0
6495,19/07/22 14:00,24.62,23.89,24.33,31.51,6.42,9.04,417.0
6496,19/07/22 15:00,25.46,23.68,25.02,31.73,7.01,9.66,417.0
6497,19/07/22 16:00,25.85,24.12,25.3,31.64,1.84,3.99,417.0
6498,19/07/22 17:00,26.36,24.99,25.63,31.27,0.08,0.56,417.0
6499,19/07/22 18:00,26.05,25.22,25.38,30.13,0.08,0.56,417.0
6500,19/07/22 19:00,26.03,25.37,25.29,27.19,0.08,0.56,417.0
6501,19/07/22 20:00,26.01,25.42,25.24,26.37,0.08,0.56,417.0
6502,19/07/22 21:00,25.99,25.43,25.2,25.79,0.08,0.63,417.0
6503,19/07/22 22:00,25.99,25.41,25.24,25.25,0.08,0.56,417.0
6504,19/07/22 23:00,25.96,25.41,25.23,24.53,0.07,0.56,417.0
6505,20/07/22 00:00,25.97,25.42,25.22,23.71,0.08,0.56,417.0
6506,20/07/22 01:00,25.98,25.42,25.18,23.28,0.08,0.56,417.0
6507,20/07/22 02:00,25.98,25.51,25.23,22.91,0.08,0.58,417.0
6508,20/07/22 03:00,25.98,25.47,25.21,22.66,0.07,0.57,417.0
6509,20/07/22 04:00,25.98,25.5,25.22,22.84,0.08,0.57,417.0
6510,20/07/22 05:00,25.84,25.29,25.25,23.81,1.91,2.38,417.0
6511,20/07/22 06:00,24.51,23.98,24.19,25.74,7.6,10.04,417.0
6512,20/07/22 07:00,24.04,23.83,23.68,27.63,7.4,10.04,417.0
6513,20/07/22 08:00,23.96,24.1,23.52,28.77,6.76,9.4,417.0
6514,20/07/22 09:00,23.94,23.96,23.43,29.78,6.72,9.36,417.0
6515,20/07/22 10:00,24.0,23.72,23.45,30.76,6.24,7.42,417.0
6516,20/07/22 11:00,23.98,23.76,23.43,31.61,5.26,6.14,417.0
6517,20/07/22 12:00,24.2,23.85,23.61,32.09,5.96,8.52,417.0
6518,20/07/22 13:00,24.06,23.68,23.54,32.44,6.2,8.85,417.0
6519,20/07/22 14:00,24.28,23.59,24.09,33.02,6.59,9.22,417.0
6520,20/07/22 15:00,24.45,23.75,24.59,32.91,6.35,9.01,417.0
6521,20/07/22 16:00,25.55,24.21,25.24,32.8,1.6,4.04,417.0
6522,20/07/22 17:00,26.47,25.12,25.72,32.34,0.08,0.55,417.0
6523,20/07/22 18:00,26.05,25.25,25.36,31.44,0.08,0.55,417.0
6524,20/07/22 19:00,25.97,25.34,25.21,28.21,0.08,0.56,417.0
6525,20/07/22 20:00,25.93,25.41,25.14,26.79,0.07,0.57,417.0
6526,20/07/22 21:00,25.88,25.41,25.12,26.08,0.08,0.56,417.0
6527,20/07/22 22:00,25.9,25.38,25.14,25.22,0.08,0.57,417.0
6528,20/07/22 23:00,25.88,25.35,25.15,24.75,0.08,0.57,417.0
6529,21/07/22 00:00,25.9,25.34,25.14,24.49,0.08,0.57,417.0
6530,21/07/22 01:00,25.89,25.39,25.16,24.52,0.08,0.56,417.0
6531,21/07/22 02:00,25.88,25.41,25.13,24.12,0.08,0.56,417.0
6532,21/07/22 03:00,25.88,25.43,25.13,23.43,0.08,0.56,417.0
6533,21/07/22 04:00,25.88,25.45,25.13,23.3,0.08,0.56,417.0
6534,21/07/22 05:00,25.79,25.25,25.12,23.93,1.95,2.41,417.0
6535,21/07/22 06:00,24.34,23.78,24.03,25.85,7.09,9.68,417.0
6536,21/07/22 07:00,24.03,23.76,23.69,27.78,6.12,8.76,417.0
6537,21/07/22 08:00,24.02,24.25,23.56,29.27,5.68,8.32,417.0
6538,21/07/22 09:00,23.99,24.09,23.49,30.51,6.48,9.12,417.0
6539,21/07/22 10:00,23.92,23.85,23.41,31.44,6.71,8.02,417.0
6540,21/07/22 11:00,23.98,23.66,23.43,32.46,6.11,6.82,417.0
6541,21/07/22 12:00,24.19,23.93,23.64,32.82,6.49,9.01,417.0
6542,21/07/22 13:00,24.19,23.86,23.71,33.19,6.51,9.18,417.0
6543,21/07/22 14:00,24.28,23.93,24.12,33.71,6.6,9.25,417.0
6544,21/07/22 15:00,24.46,23.88,24.67,33.51,7.11,9.76,417.0
6545,21/07/22 16:00,25.56,24.21,25.27,33.39,1.66,3.93,417.0
6546,21/07/22 17:00,26.49,25.06,25.71,33.09,0.07,0.56,417.0
6547,21/07/22 18:00,26.03,25.31,25.37,31.69,0.08,0.55,417.0
6548,21/07/22 19:00,26.01,25.41,25.29,29.12,0.08,0.56,417.0
6549,21/07/22 20:00,25.96,25.44,25.27,27.16,0.08,0.55,417.0
6550,21/07/22 21:00,25.99,25.45,25.24,26.66,0.07,0.56,417.0
6551,21/07/22 22:00,25.97,25.44,25.23,25.57,0.08,0.57,417.0
6552,21/07/22 23:00,25.95,25.44,25.24,25.39,0.07,0.57,417.0
6553,22/07/22 00:00,25.98,25.43,25.24,24.69,0.08,0.58,417.0
6554,22/07/22 01:00,25.98,25.44,25.23,24.23,0.08,0.57,417.0
6555,22/07/22 02:00,25.98,25.48,25.23,23.7,0.07,0.56,417.0
6556,22/07/22 03:00,25.98,25.48,25.21,23.2,0.07,0.55,417.0
6557,22/07/22 04:00,25.98,25.51,25.2,22.91,0.08,0.55,417.0
6558,22/07/22 05:00,25.81,25.31,25.11,23.72,2.02,2.44,417.0
6559,22/07/22 06:00,24.39,23.82,24.1,25.9,7.29,9.72,417.0
6560,22/07/22 07:00,23.99,23.78,23.66,28.48,7.11,9.75,417.0
6561,22/07/22 08:00,24.15,24.1,23.61,30.1,7.08,9.72,417.0
6562,22/07/22 09:00,24.16,24.04,23.62,31.2,7.4,10.03,417.0
6563,22/07/22 10:00,24.01,23.91,23.52,32.36,7.78,9.02,417.0
6564,22/07/22 11:00,23.89,23.68,23.43,32.93,7.53,7.99,417.0
6565,22/07/22 12:00,24.24,23.84,23.8,33.46,6.73,9.21,417.0
6566,22/07/22 13:00,24.46,24.02,24.06,34.02,7.27,9.85,417.0
6567,22/07/22 14:00,24.51,23.98,24.35,34.33,7.35,9.96,417.0
6568,22/07/22 15:00,24.56,23.95,24.77,34.1,7.95,10.55,417.0
6569,22/07/22 16:00,25.65,24.25,25.35,33.92,1.76,4.2,417.0
6570,22/07/22 17:00,26.59,25.17,25.8,33.31,0.07,0.52,417.0
6571,22/07/22 18:00,26.22,25.4,25.48,30.99,0.07,0.53,417.0
6572,22/07/22 19:00,26.13,25.52,25.38,29.43,0.07,0.53,417.0
6573,22/07/22 20:00,26.1,25.53,25.31,27.49,0.07,0.52,417.0
6574,22/07/22 21:00,26.09,25.56,25.31,26.99,0.07,0.51,417.0
6575,22/07/22 22:00,26.13,25.56,25.32,26.62,0.07,0.52,417.0
6576,22/07/22 23:00,26.08,25.54,25.32,25.19,0.08,0.52,417.0
6577,23/07/22 00:00,26.08,25.56,25.33,25.01,0.08,0.52,417.0
6578,23/07/22 01:00,26.08,25.58,25.35,24.18,0.08,0.52,417.0
