,Timestamp,Power (W),Timestamp_clock,temp,press,humid
367,2018-08-03,-97771.0,14:10:00+1,17.720000000000027,1008,50
368,2018-08-03,-96924.9,14:20:00+1,17.720000000000027,1008,50
369,2018-08-03,-94902.6,14:30:00+1,17.720000000000027,1008,50
370,2018-08-03,-16716.9,14:40:00+1,17.720000000000027,1008,50
371,2018-08-03,26802.1,14:50:00+1,17.720000000000027,1008,50
372,2018-08-03,21658.0,15:00:00+1,17.720000000000027,1008,50
373,2018-08-03,20284.199999999997,15:10:00+1,17.720000000000027,1008,50
374,2018-08-03,24350.800000000003,15:20:00+1,17.720000000000027,1008,50
375,2018-08-03,39450.3,15:30:00+1,17.720000000000027,1008,50
376,2018-08-03,71206.5,15:40:00+1,17.720000000000027,1008,50
377,2018-08-03,106012.821,15:50:00+1,17.720000000000027,1008,50
378,2018-08-03,97538.1,16:00:00+1,17.720000000000027,1008,50
379,2018-08-03,84370.1,16:10:00+1,17.720000000000027,1008,50
380,2018-08-03,77053.3,16:20:00+1,17.720000000000027,1008,50
381,2018-08-03,89698.307,16:30:00+1,17.720000000000027,1008,50
382,2018-08-03,73833.6,16:40:00+1,17.720000000000027,1008,50
